Assetpfad;GUID;Local ID;Meshname;Vertices;Tris;Bounds Center;Bounds Size;Prefab-Referenzen;Szenen;Builder-Kandidaten
"Assets/_Game/Art/Buildings/Meshes/BLD_093_Topf_Herdstein.asset";"ff0db9c211adff9479af5f0ad640a487";"4300000";"Loft";"100";"44";"(0,0.05,0)";"(0.147821,0.1,0.147821)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_CookingPot_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_094_Topf_Herdstein.asset";"ad1a17ad69139a9469596b3f823c9e2f";"4300000";"Loft";"100";"44";"(0,0.05,0)";"(0.147821,0.1,0.147821)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_CookingPot_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_095_Topf_Glutakzent.asset";"89647ce46bcac3c4dbf7a7a133d39150";"4300000";"TaperedBox";"24";"12";"(0,0.015,0)";"(0.16,0.03,0.16)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_CookingPot_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_096_Topf_Aschering.asset";"92a30c42c6663424eb5220b38ad7d391";"4300000";"Loft";"68";"28";"(0,0.01,0)";"(0.46194,0.02,0.46194)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_CookingPot_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_097_Topf_Kohlenest.asset";"aaff3972696075345819d523cdf87bfe";"4300000";"TaperedBox";"24";"12";"(0,0.015,0)";"(0.08,0.03,0.08)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_CookingPot_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_098_Saege_Grundgestell.asset";"9b445a0be3f43ac4bade8a4772274b37";"4300000";"TaperedBox";"24";"12";"(0,0.075,0)";"(0.9,0.15,0.9)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_099_Saege_Stuetze.asset";"c84b2d441c086c043bdddc4f39b71ca6";"4300000";"TaperedBox";"24";"12";"(0,0.975,0)";"(0.1,1.95,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_100_Saege_Stuetze.asset";"7c52bed6c988db04688b43850d8fa9ae";"4300000";"TaperedBox";"24";"12";"(0,0.975,0)";"(0.1,1.95,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_101_Saege_Ueberkopfbalken.asset";"794bbf0b1dc8b1847a56b27deb6638ed";"4300000";"TaperedBox";"24";"12";"(0,0.05,0)";"(0.8,0.1,0.15)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_102_Saege_Stammholz.asset";"3a899d09029fbe9419eaf9e0bb6fd510";"4300000";"TaperedBox";"24";"12";"(0,0.11,0)";"(0.7,0.22,0.22)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_103_Saege_Saegeblatt.asset";"c08693441b8fc414f893ed316791793d";"4300000";"Wedge";"18";"8";"(0,0.425,0)";"(0.5,0.85,0.03)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_104_Saege_Fuehrung.asset";"1caa50cca2b4ef34bb5bf1fa6bf8000b";"4300000";"TaperedBox";"24";"12";"(0,0.025,0)";"(0.8,0.05,0.06)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_105_Saege_Kurbel.asset";"dafcce497d805354b914c0bf4df0c871";"4300000";"TaperedBox";"24";"12";"(0,0.15,0)";"(0.06,0.3,0.06)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_106_Saege_Kurbelgriff.asset";"14bd031cff4544546938636074b1ec5a";"4300000";"TaperedBox";"24";"12";"(0,0.03,0)";"(0.1,0.06,0.06)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Sawmill_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_107_Schmelze_Ofenkorpus.asset";"955acda8d57c79d498fcfb44a4f73272";"4300000";"Loft";"132";"60";"(0,0.75,0)";"(0.831492,1.5,0.831492)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_108_Schmelze_Feuerloch.asset";"26a529544f3ab494fa590a0dc415a1d0";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.35,0.35,0.08)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_109_Schmelze_Kamin.asset";"bfe997dcb9ca48b4889c1c43eba3908b";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.25,0.35,0.25)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_110_Schmelze_Kaminkappe.asset";"ad5fec3076af73c4d9a93570730acb7e";"4300000";"TaperedBox";"24";"12";"(0,0.075,0)";"(0.3,0.15,0.3)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_111_Schmelze_Balg.asset";"cf578d62f164d9a4dbc0a335e7a95aa2";"4300000";"TaperedBox";"24";"12";"(0,0.09,0)";"(0.3,0.18,0.18)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_112_Schmelze_Balgduese.asset";"8ff856a3b1779cf4ab4e3cc6712234f5";"4300000";"TaperedBox";"24";"12";"(0,0.04,0)";"(0.15,0.08,0.08)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_113_Schmelze_Tiegel.asset";"a43b92a65db5d2c40835472c8a2da878";"4300000";"Loft";"68";"28";"(0,0.07,0)";"(0.184776,0.14,0.184776)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_114_Schmelze_Barren.asset";"5fc39196cce5c2940a986378077b8a8a";"4300000";"TaperedBox";"24";"12";"(0,0.03,0)";"(0.12,0.06,0.06)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_115_Schmelze_Glutakzent.asset";"a1818bcbbf3bdfe43bb671cdd90bb113";"4300000";"TaperedBox";"24";"12";"(0,0.02,0)";"(0.22,0.04,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_116_Schmelze_Sockel.asset";"1eba4557d13616940a625d314aa055d6";"4300000";"TaperedBox";"24";"12";"(0,0.03,0)";"(0.96,0.06,0.96)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_117_Schmelze_Stuetze.asset";"d996ddef9e6bffc429148e58eafdc61c";"4300000";"TaperedBox";"24";"12";"(0,0.05,0)";"(0.1,0.1,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_118_Schmelze_Stuetze.asset";"22e967c6f761e85459bddd1bdd1d3239";"4300000";"TaperedBox";"24";"12";"(0,0.05,0)";"(0.1,0.1,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Smelter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_119_Stein_Schneideblock.asset";"f0007fde8d2cac040937ae04bf936e51";"4300000";"TaperedBox";"24";"12";"(0,0.2,0)";"(0.85,0.4,0.85)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_120_Stein_Steinplatte.asset";"4de04aed740e5f94eacae744afdfd9de";"4300000";"TaperedBox";"24";"12";"(0,0.06,0)";"(0.5,0.12,0.4)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_121_Stein_Klingenrad.asset";"d9a410b0a412a91468f36b1cbfa62e74";"4300000";"Loft";"68";"28";"(0,0.95,0)";"(0.646716,0.1,0.646716)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_122_Stein_Achse.asset";"b305e8e1fdbb8b24491053d822cfb06d";"4300000";"TaperedBox";"24";"12";"(0,0.25,0)";"(0.06,0.5,0.06)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_123_Stein_Kurbel.asset";"fa5a0f42c1da1bb448bfc98638d2897e";"4300000";"TaperedBox";"24";"12";"(0,0.14,0)";"(0.05,0.28,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_124_Stein_Kurbelgriff.asset";"c617648daa1d22549831a91735f11c76";"4300000";"TaperedBox";"24";"12";"(0,0.025,0)";"(0.08,0.05,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_125_Stein_Stuetze.asset";"b6055ed70d3b1fc4982988efb1b500ed";"4300000";"TaperedBox";"24";"12";"(0,0.1,0)";"(0.09,0.2,0.09)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_126_Stein_Stuetze.asset";"0827d40e5dac8c64289dac85a86f68a0";"4300000";"TaperedBox";"24";"12";"(0,0.1,0)";"(0.09,0.2,0.09)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_127_Stein_Schnittkerbe.asset";"f213d0f734584334e9b7e98647181c5a";"4300000";"TaperedBox";"24";"12";"(0,0.01,0)";"(0.4,0.02,0.03)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Stonecutter_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_128_Seilerei_Gestell.asset";"1d2c49737a498e84f8234d83706dc276";"4300000";"TaperedBox";"24";"12";"(0,0.74,0)";"(0.1,1.48,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_129_Seilerei_Gestell.asset";"859d643cbe3c63c4ba281ec344af2adc";"4300000";"TaperedBox";"24";"12";"(0,0.74,0)";"(0.1,1.48,0.1)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_130_Seilerei_Spannbalken.asset";"f5939684de355d14bb5c4a58bea52e48";"4300000";"TaperedBox";"24";"12";"(0,0.06,0)";"(0.8,0.12,0.12)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_131_Seilerei_Strang.asset";"357fe2504e49f624da9708cfdd70aadc";"4300000";"TaperedBox";"24";"12";"(0,0.6,0)";"(0.05,1.2,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_132_Seilerei_Strang.asset";"416ba16db00000440a8f21499f84003a";"4300000";"TaperedBox";"24";"12";"(0,0.6,0)";"(0.05,1.2,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
"Assets/_Game/Art/Buildings/Meshes/BLD_133_Seilerei_Strang.asset";"67d627a9483021b46bbf978b9b58cd71";"4300000";"TaperedBox";"24";"12";"(0,0.6,0)";"(0.05,1.2,0.05)";"Assets/_Game/Prefabs/Buildings/Level01/BLD_Ropewalk_L01.prefab";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs"
