"ID";"Status";"Name";"Art";"Familie";"Assetpfad";"GUID";"Tris";"Renderer";"Aktive Renderer";"Meshes";"Materialslots";"Materialien";"Collider";"Bones";"Root Bones";"Animator Controller";"Clips";"Prefab-Referenzen";"Daten-Referenzen";"Szenen";"Builder-Kandidaten";"Root Transform";"Bounds Center";"Bounds Size";"Standard-Low";"Gameplay-Low";"Capture-Fehler"
"MP0-0097";"ungeprueft";"SP_RuinMonument";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinMonument.prefab";"9313da8e1c3c16342966f0867ddeeadd";"78";"5";"5";"5";"5";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,1.5,0) size=(1.4,3,1.4)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_EmberRuins.asset | Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/AreaArt/AreaArt_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,2.5,-0.024921)";"(1.795333,5,1.435661)";"Captures/Standard_Low/MP0-0097_SP_RuinMonument.png";"Captures/Gameplay_Low/MP0-0097_SP_RuinMonument.png";""
"MP0-0098";"ungeprueft";"SP_RuinWall_A";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_A.prefab";"10755a6d5c02ad149bbc34d079d188f0";"50";"6";"6";"6";"6";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,1.1,0) size=(2.6,2.2,0.8)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_EmberRuins.asset | Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/AreaArt/AreaArt_VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/StyleProof/StyleProofVisualLibrary.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,1.3,-0.065972)";"(2.77215,2.6,1.5064)";"Captures/Standard_Low/MP0-0098_SP_RuinWall_A.png";"Captures/Gameplay_Low/MP0-0098_SP_RuinWall_A.png";""
"MP0-0099";"ungeprueft";"SP_RuinWall_B";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_RuinWall_B.prefab";"110fdd08b47f8214b89c865c4ed10e83";"42";"5";"5";"5";"5";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,1.1,0) size=(2,2.2,0.8)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_EmberRuins.asset | Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,1.3,-0.065972)";"(2.168277,2.6,1.24006)";"Captures/Standard_Low/MP0-0099_SP_RuinWall_B.png";"Captures/Gameplay_Low/MP0-0099_SP_RuinWall_B.png";""
"MP0-0100";"ungeprueft";"SP_Tree_A";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Tree_A.prefab";"42999b3921a98d64799e91e3ec9fb8af";"266";"7";"7";"7";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,1.5,0) size=(0.9,3,0.9)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Resources/StyleProof/StyleProofVisualLibrary.asset";"Assets/_Game/Scenes/Zone_TwilightGrove.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3.75,-0.02833)";"(3.570161,7.5,2.73591)";"Captures/Standard_Low/MP0-0100_SP_Tree_A.png";"Captures/Gameplay_Low/MP0-0100_SP_Tree_A.png";""
"MP0-0101";"ungeprueft";"SP_Tree_B";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Tree_B.prefab";"18b4420227da46b4091ce327a251e251";"282";"7";"7";"7";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,1.2,0) size=(0.8,2.4,0.8)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Resources/StyleProof/StyleProofVisualLibrary.asset";"Assets/_Game/Scenes/Zone_TwilightGrove.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3,-0.023445)";"(4.02412,6,3.095693)";"Captures/Standard_Low/MP0-0101_SP_Tree_B.png";"Captures/Gameplay_Low/MP0-0101_SP_Tree_B.png";""
"MP0-0102";"ungeprueft";"SP_Tree_C";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/StyleProof/SP_Tree_C.prefab";"874715e7b482f4145b949bc13e2ab5c7";"166";"4";"4";"4";"4";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,0.8,0) size=(0.7,1.6,0.7)";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Marsh.asset | Assets/_Game/Data/AreaArt/AreaArt_TwilightGrove.asset | Assets/_Game/Data/AreaArt/AreaArt_VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/StyleProof/StyleProofVisualLibrary.asset";"Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.572783,2,-0.04394)";"(2.715209,4,2.028026)";"Captures/Standard_Low/MP0-0102_SP_Tree_C.png";"Captures/Gameplay_Low/MP0-0102_SP_Tree_C.png";""
"MP0-0103";"ungeprueft";"WorldItem";"Prefab";"WorldItems/Loot";"Assets/_Game/Prefabs/Items/WorldItem.prefab";"2c2e229e48566b641bd46edcf3e178cd";"848";"4";"4";"2";"4";"Assets/Material/Sprite-Unlit-Default.mat | Assets/_Game/Art/Geometry/Materials/visual_world_item_cloth.mat | Assets/_Game/Art/Geometry/Materials/visual_world_item_tie.mat | Library/unity default resources";"SphereCollider@<root> trigger=True center=(0,0,0) radius=0.72";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/BerryBush.prefab | Assets/_Game/Prefabs/Resources/Nodes/CopperVein.prefab | Assets/_Game/Prefabs/Resources/Nodes/FiberPlant.prefab | Assets/_Game/Prefabs/Resources/Nodes/GraniteDeposit.prefab | Assets/_Game/Prefabs/Resources/Nodes/HardwoodTree.prefab | Assets/_Game/Prefabs/Resources/Nodes/IronVein.prefab | Assets/_Game/Prefabs/Resources/Nodes/StoneDeposit.prefab | Assets/_Game/Prefabs/Resources/Nodes/SwampHemp.prefab | Assets/_Game/Prefabs/Resources/Nodes/Tree.prefab";"Assets/_Game/Data/Items/AshFangs.asset | Assets/_Game/Data/Items/Axe.asset | Assets/_Game/Data/Items/Battery.asset | Assets/_Game/Data/Items/Berry.asset | Assets/_Game/Data/Items/BuffFood.asset | Assets/_Game/Data/Items/CatchDevice.asset | Assets/_Game/Data/Items/CopperAxe.asset | Assets/_Game/Data/Items/CopperBar.asset | Assets/_Game/Data/Items/CopperChest.asset | Assets/_Game/Data/Items/CopperDaggers.asset | Assets/_Game/Data/Items/CopperGloves.asset | Assets/_Game/Data/Items/CopperHammer.asset | Assets/_Game/Data/Items/CopperHelmet.asset | Assets/_Game/Data/Items/CopperLegs.asset | Assets/_Game/Data/Items/CopperOre.asset | Assets/_Game/Data/Items/CopperPickaxe.asset | Assets/_Game/Data/Items/CopperScythe.asset | Assets/_Game/Data/Items/CopperSpear.asset | Assets/_Game/Data/Items/CopperSpearBlueprint.asset | Assets/_Game/Data/Items/CutGranite.asset | Assets/_Game/Data/Items/Daggers.asset | Assets/_Game/Data/Items/EmberThorn.asset | Assets/_Game/Data/Items/Granite.asset | Assets/_Game/Data/Items/Hammer.asset | Assets/_Game/Data/Items/Hardwood.asset | Assets/_Game/Data/Items/HardwoodPlank.asset | Assets/_Game/Data/Items/HealingPotion.asset | Assets/_Game/Data/Items/IronAxe.asset | Assets/_Game/Data/Items/IronBar.asset | Assets/_Game/Data/Items/IronChest.asset | Assets/_Game/Data/Items/IronDaggers.asset | Assets/_Game/Data/Items/IronGloves.asset | Assets/_Game/Data/Items/IronHammer.asset | Assets/_Game/Data/Items/IronHelmet.asset | Assets/_Game/Data/Items/IronLegs.asset | Assets/_Game/Data/Items/IronOre.asset | Assets/_Game/Data/Items/IronPickaxe.asset | Assets/_Game/Data/Items/IronScythe.asset | Assets/_Game/Data/Items/IronSpear.asset | Assets/_Game/Data/Items/Pickaxe.asset | Assets/_Game/Data/Items/Plank.asset | Assets/_Game/Data/Items/PlantFiber.asset | Assets/_Game/Data/Items/RobustCloth.asset | Assets/_Game/Data/Items/Rope.asset | Assets/_Game/Data/Items/Scythe.asset | Assets/_Game/Data/Items/Sealbreaker.asset | Assets/_Game/Data/Items/SmithingFitting.asset | Assets/_Game/Data/Items/SmithingMark.asset | Assets/_Game/Data/Items/Stone.asset | Assets/_Game/Data/Items/StoneBlock.asset | Assets/_Game/Data/Items/SwampHemp.asset | Assets/_Game/Data/Items/WandererBracers.asset | Assets/_Game/Data/Items/WandererCoat.asset | Assets/_Game/Data/Items/WandererHood.asset | Assets/_Game/Data/Items/WandererLegs.asset | Assets/_Game/Data/Items/Wheat.asset | Assets/_Game/Data/Items/WheatSeed.asset | Assets/_Game/Data/Items/Wood.asset | Assets/_Game/Data/Resources/BerryBush.asset | Assets/_Game/Data/Resources/CopperVein.asset | Assets/_Game/Data/Resources/FiberPlant.asset | Assets/_Game/Data/Resources/GraniteDeposit.asset | Assets/_Game/Data/Resources/HardwoodTree.asset | Assets/_Game/Data/Resources/HarvestYields_V01.asset | Assets/_Game/Data/Resources/IronVein.asset | Assets/_Game/Data/Resources/StoneDeposit.asset | Assets/_Game/Data/Resources/SwampHemp.asset | Assets/_Game/Data/Resources/Tree.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/Data/ItemCatalog_V01.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/EidrenSceneStructureBuilder.cs | Assets/_Game/Editor/ItemContentAssetBuilder.cs | Assets/_Game/Editor/LootContentBuilder.cs | Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/Tests/LootTableDefinitionTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.05,0.253933,0)";"(0.58,0.507867,0.3744)";"Captures/Standard_Low/MP0-0103_WorldItem.png";"Captures/Gameplay_Low/MP0-0103_WorldItem.png";""
"MP0-0104";"ungeprueft";"WorldChest_Common";"Prefab";"Truhen/Container";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"8c3645e8fc018da459bc7e43090224f0";"208";"17";"10";"17";"17";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,0.27,0) size=(1.15,0.54,0.72) | SphereCollider@<root> trigger=True center=(0,0,0) radius=1.45";"";"";"";"";"";"Assets/_Game/Data/Loot/WorldChests/EmberRuins.asset | Assets/_Game/Data/Loot/WorldChests/Greenwood.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/Marsh.asset | Assets/_Game/Data/Loot/WorldChests/Quarry.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EidraForge.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/LoftWicklungRollout.cs | Assets/_Game/Editor/Tests/WorldChestHandsTests.cs | Assets/_Game/Editor/WorldChestContentBuilder.cs | Assets/_Game/Editor/WorldChestHandsRemovalBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,0.297,-0.065972)";"(1.402654,0.594,0.939671)";"Captures/Standard_Low/MP0-0104_WorldChest_Common.png";"Captures/Gameplay_Low/MP0-0104_WorldChest_Common.png";""
"MP0-0105";"ungeprueft";"WorldChest_Guarded";"Prefab";"Truhen/Container";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"f0cedfc8322e79345b147d34813c50d1";"268";"22";"15";"22";"22";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,0.35,0) size=(1.45,0.7,0.88) | SphereCollider@<root> trigger=True center=(0,0,0) radius=1.45";"";"";"";"";"";"Assets/_Game/Data/Loot/WorldChests/EmberRuins.asset | Assets/_Game/Data/Loot/WorldChests/Greenwood.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/Marsh.asset | Assets/_Game/Data/Loot/WorldChests/Quarry.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EidraForge.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/Tests/WorldChestHandsTests.cs | Assets/_Game/Editor/WorldChestContentBuilder.cs | Assets/_Game/Editor/WorldChestHandsRemovalBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,0.385,-0.065972)";"(1.76177,0.77,1.169399)";"Captures/Standard_Low/MP0-0105_WorldChest_Guarded.png";"Captures/Gameplay_Low/MP0-0105_WorldChest_Guarded.png";""
"MP0-0106";"ungeprueft";"WorldChest_Hidden";"Prefab";"Truhen/Container";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"7da2b6a7f5ce60f43942187feb66df5a";"248";"20";"13";"20";"20";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=False center=(0,0.24,0) size=(1,0.48,0.64) | SphereCollider@<root> trigger=True center=(0,0,0) radius=1.45";"";"";"";"";"";"Assets/_Game/Data/Loot/WorldChests/EmberRuins.asset | Assets/_Game/Data/Loot/WorldChests/Greenwood.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/Marsh.asset | Assets/_Game/Data/Loot/WorldChests/Quarry.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EidraForge.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/Tests/WorldChestHandsTests.cs | Assets/_Game/Editor/WorldChestContentBuilder.cs | Assets/_Game/Editor/WorldChestHandsRemovalBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.094691,0.260711,-0.030311)";"(1.427424,0.534578,1.050868)";"Captures/Standard_Low/MP0-0106_WorldChest_Hidden.png";"Captures/Gameplay_Low/MP0-0106_WorldChest_Hidden.png";""
"MP0-0107";"abgenommen";"Player";"Prefab";"Wanderer/Ausruestung";"Assets/_Game/Prefabs/Player/Player.prefab";"42a8f801c2b409a4b9fad2f4597125df";"6506";"20";"1";"19";"20";"Assets/Material/Sprite-Unlit-Default.mat | Assets/_Game/Art/Actors/Player/Wanderer3D/M_Wanderer_VertexLit.mat";"CharacterController@<root> trigger=False";"armL_fore | armL_up | armR_fore | armR_up | dagL | dagR | footL | footR | handL | handR | head | hips | root | shinL | shinR | skirt | spine | staff | thighL | thighR";"root";"";"";"";"";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/EidrenSceneStructureBuilder.cs | Assets/_Game/Editor/FixCollectionAcceptanceRunner.cs | Assets/_Game/Editor/PlayerDeathContentBuilder.cs | Assets/_Game/Editor/Tests/PlayerDeathSessionTests.cs | Assets/_Game/Editor/Tests/PlayerInventoryTests.cs | Assets/_Game/Editor/Tests/PlayerPrefabTests.cs | Assets/_Game/Editor/Tests/PlayerProgressionServiceTests.cs | Assets/_Game/Editor/V02PlayerPresentationBuilder.cs | Assets/_Game/Editor/Wanderer3DPlayerBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.9,0.004)";"(0.616,1.796,0.282)";"Captures/Standard_Low/MP0-0107_Player.png";"Captures/Gameplay_Low/MP0-0107_Player.png";""
"MP0-0108";"abgenommen";"BerryBush";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Nodes/BerryBush.prefab";"49c167512bfbd6c44b5e15dc18206ccc";"200";"13";"11";"12";"13";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"SphereCollider@<root> trigger=True center=(0,0,0) radius=1.215";"";"";"";"";"";"Assets/_Game/Data/Resources/BerryBush.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/Tests/InteractionIconTests.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,0.45,-0.034321)";"(1.444611,0.9,1.131104)";"Captures/Standard_Low/MP0-0108_BerryBush.png";"Captures/Gameplay_Low/MP0-0108_BerryBush.png";""
"MP0-0109";"abgenommen";"CopperVein";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Nodes/CopperVein.prefab";"ac2664d614a69cf45804b37eb83072bd";"548";"18";"13";"17";"18";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"CapsuleCollider@<root> trigger=False center=(0,0.6,0) radius=0.8 height=1.2 direction=1 | SphereCollider@<root> trigger=True center=(0,0,0) radius=1.215";"";"";"";"";"";"Assets/_Game/Data/Resources/CopperVein.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/CopperVeinAppearanceBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.108805,0.590364,0.016456)";"(2.568735,1.301964,1.998064)";"Captures/Standard_Low/MP0-0109_CopperVein.png";"Captures/Gameplay_Low/MP0-0109_CopperVein.png";""
